instant_day,dteday,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,cnt_day,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,cnt_hour
304,2011-10-31,4,0,10,0,1,1,1,0.34,0.356063,0.703333,0.10635,3669,4,0,10,21,0,1,1,2,0.36,0.3485,0.76,0.194,116
304,2011-10-31,4,0,10,0,1,1,1,0.34,0.356063,0.703333,0.10635,3669,4,0,10,22,0,1,1,2,0.36,0.3485,0.76,0.194,85
304,2011-10-31,4,0,10,0,1,1,1,0.34,0.356063,0.703333,0.10635,3669,4,0,10,23,0,1,1,2,0.36,0.3485,0.76,0.194,52
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,0,0,2,1,2,0.36,0.3485,0.87,0.1642,21
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,1,0,2,1,1,0.36,0.3485,0.81,0.1343,11
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,2,0,2,1,2,0.36,0.3485,0.81,0.1642,4
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,3,0,2,1,2,0.36,0.3485,0.81,0.1343,6
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,4,0,2,1,1,0.34,0.3182,0.81,0.2239,8
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,5,0,2,1,1,0.32,0.3182,0.81,0.194,18
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,6,0,2,1,1,0.32,0.3182,0.81,0.194,93
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,7,0,2,1,1,0.34,0.3333,0.76,0.194,254
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,8,0,2,1,1,0.36,0.3333,0.71,0.2537,419
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,9,0,2,1,1,0.4,0.4091,0.66,0.1642,222
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,10,0,2,1,1,0.44,0.4394,0.62,0.1343,135
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1045,117
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,12,0,2,1,1,0.5,0.4848,0.48,0.0896,176
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,13,0,2,1,1,0.48,0.4697,0.55,0.194,167
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,14,0,2,1,1,0.5,0.4848,0.48,0.2537,150
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,15,0,2,1,1,0.5,0.4848,0.45,0.1343,186
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,16,0,2,1,1,0.48,0.4697,0.44,0.1642,298
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,17,0,2,1,1,0.44,0.4394,0.54,0.1642,506
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,18,0,2,1,1,0.42,0.4242,0.58,0.1045,460
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,19,0,2,1,1,0.42,0.4242,0.58,0.0896,313
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,20,0,2,1,1,0.4,0.4091,0.71,0.0,209
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,21,0,2,1,1,0.36,0.3788,0.81,0.0,127
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,22,0,2,1,1,0.36,0.3788,0.81,0.0,96
305,2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,4,0,11,23,0,2,1,1,0.34,0.3636,0.87,0.0,72
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,0,0,3,1,1,0.32,0.3485,0.87,0.0,19
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,1,0,3,1,1,0.3,0.3333,0.87,0.0,10
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,2,0,3,1,1,0.3,0.3333,0.87,0.0,2
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,3,0,3,1,1,0.3,0.3333,0.75,0.0,2
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,4,0,3,1,1,0.3,0.3333,0.87,0.0,4
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,5,0,3,1,1,0.3,0.3333,0.81,0.0,27
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,6,0,3,1,1,0.3,0.3333,0.81,0.0,92
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,7,0,3,1,1,0.3,0.3333,0.81,0.0,251
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,8,0,3,1,1,0.32,0.3485,0.87,0.0,472
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,9,0,3,1,1,0.34,0.3636,0.87,0.0,228
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,10,0,3,1,1,0.4,0.4091,0.71,0.0896,133
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,11,0,3,1,1,0.42,0.4242,0.71,0.1343,144
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,12,0,3,1,1,0.46,0.4545,0.55,0.1642,189
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,13,0,3,1,1,0.48,0.4697,0.48,0.1642,161
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,14,0,3,1,1,0.5,0.4848,0.45,0.1642,172
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,15,0,3,1,1,0.48,0.4697,0.51,0.1642,187
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,16,0,3,1,1,0.48,0.4697,0.51,0.1045,266
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,17,0,3,1,1,0.44,0.4394,0.62,0.194,553
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,18,0,3,1,1,0.42,0.4242,0.71,0.1642,479
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,19,0,3,1,1,0.4,0.4091,0.76,0.1343,282
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,20,0,3,1,1,0.4,0.4091,0.66,0.1343,182
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,21,0,3,1,1,0.38,0.3939,0.71,0.1343,168
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,22,0,3,1,1,0.36,0.3485,0.71,0.1343,106
306,2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,4186,4,0,11,23,0,3,1,1,0.36,0.3636,0.76,0.0896,57
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,0,0,4,1,1,0.36,0.3636,0.76,0.0896,31
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,1,0,4,1,1,0.34,0.3333,0.81,0.1343,15
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,2,0,4,1,1,0.34,0.3333,0.76,0.1343,7
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,3,0,4,1,1,0.34,0.3333,0.81,0.1343,5
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,4,0,4,1,1,0.32,0.3333,0.81,0.0896,4
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,5,0,4,1,1,0.32,0.3333,0.81,0.1343,28
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,6,0,4,1,1,0.34,0.3333,0.76,0.194,99
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,7,0,4,1,2,0.32,0.3333,0.81,0.0896,292
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,8,0,4,1,2,0.34,0.3485,0.81,0.0896,402
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,9,0,4,1,2,0.36,0.3485,0.81,0.194,164
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,10,0,4,1,2,0.4,0.4091,0.76,0.194,110
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,11,0,4,1,1,0.44,0.4394,0.67,0.194,120
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,12,0,4,1,1,0.5,0.4848,0.51,0.194,179
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,13,0,4,1,2,0.52,0.5,0.48,0.2537,169
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,14,0,4,1,1,0.52,0.5,0.52,0.1642,152
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,15,0,4,1,1,0.52,0.5,0.52,0.1642,162
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,16,0,4,1,1,0.52,0.5,0.48,0.194,267
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,17,0,4,1,1,0.48,0.4697,0.55,0.0896,498
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,18,0,4,1,1,0.46,0.4545,0.63,0.1343,433
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,19,0,4,1,1,0.44,0.4394,0.67,0.0896,252
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,20,0,4,1,1,0.42,0.4242,0.71,0.1045,209
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,21,0,4,1,1,0.4,0.4091,0.76,0.1343,144
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,22,0,4,1,1,0.4,0.4091,0.82,0.0,137
307,2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,4,0,11,23,0,4,1,1,0.4,0.4091,0.82,0.0896,95
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,0,0,5,1,2,0.4,0.4091,0.82,0.0,43
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,1,0,5,1,2,0.4,0.4091,0.82,0.0,17
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,2,0,5,1,2,0.4,0.4091,0.76,0.0,10
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,3,0,5,1,2,0.38,0.3939,0.87,0.1642,8
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,4,0,5,1,2,0.38,0.3939,0.87,0.0896,7
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,5,0,5,1,2,0.38,0.3939,0.87,0.0,23
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,6,0,5,1,2,0.38,0.3939,0.87,0.0896,66
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,7,0,5,1,2,0.4,0.4091,0.86,0.2239,245
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,8,0,5,1,2,0.4,0.4091,0.87,0.3582,395
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,9,0,5,1,2,0.42,0.4242,0.71,0.4627,254
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,10,0,5,1,2,0.42,0.4242,0.71,0.3284,134
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,11,0,5,1,2,0.44,0.4394,0.67,0.4478,162
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,12,0,5,1,2,0.48,0.4697,0.55,0.4925,197
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,13,0,5,1,1,0.44,0.4394,0.51,0.4179,194
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985,201
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,15,0,5,1,1,0.46,0.4545,0.44,0.3881,237
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,16,0,5,1,1,0.46,0.4545,0.36,0.3881,290
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,17,0,5,1,1,0.42,0.4242,0.38,0.3582,480
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,18,0,5,1,1,0.42,0.4242,0.32,0.4627,374
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,19,0,5,1,1,0.4,0.4091,0.37,0.3582,196
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,20,0,5,1,1,0.36,0.3333,0.43,0.2836,186
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,21,0,5,1,1,0.34,0.3182,0.46,0.2537,123
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,22,0,5,1,1,0.34,0.303,0.46,0.3284,115
308,2011-11-04,4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,4046,4,0,11,23,0,5,1,1,0.32,0.303,0.49,0.3284,89
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,0,0,6,0,1,0.32,0.2879,0.45,0.3582,52
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,1,0,6,0,1,0.32,0.303,0.45,0.2985,62
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,2,0,6,0,1,0.3,0.2727,0.52,0.3284,31
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,3,0,6,0,1,0.3,0.2727,0.52,0.2985,8
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,4,0,6,0,1,0.28,0.2576,0.56,0.3284,8
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,5,0,6,0,1,0.26,0.2273,0.6,0.3284,2
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,6,0,6,0,1,0.26,0.2424,0.6,0.2537,23
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,7,0,6,0,1,0.26,0.2424,0.6,0.2836,34
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,8,0,6,0,1,0.28,0.2576,0.56,0.3284,84
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,9,0,6,0,1,0.3,0.2727,0.56,0.2985,141
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,10,0,6,0,1,0.32,0.303,0.53,0.2537,227
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,11,0,6,0,1,0.36,0.3636,0.46,0.1045,238
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,12,0,6,0,1,0.36,0.3485,0.46,0.1642,372
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,13,0,6,0,1,0.4,0.4091,0.37,0.1045,355
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,14,0,6,0,1,0.42,0.4242,0.35,0.1343,386
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,15,0,6,0,1,0.4,0.4091,0.37,0.194,343
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,335
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,334
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,18,0,6,0,1,0.36,0.3636,0.5,0.0896,237
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,19,0,6,0,1,0.34,0.3636,0.53,0.0,204
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,20,0,6,0,1,0.32,0.3485,0.66,0.0,165
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,21,0,6,0,1,0.32,0.3485,0.66,0.0,118
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,22,0,6,0,1,0.3,0.3333,0.65,0.0,82
309,2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,3926,4,0,11,23,0,6,0,1,0.28,0.3182,0.7,0.0,85
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,0,0,0,0,1,0.28,0.3182,0.75,0.0,75
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,1,0,0,0,1,0.26,0.303,0.81,0.0,115
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,2,0,0,0,1,0.26,0.303,0.81,0.0,29
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,3,0,0,0,1,0.24,0.2879,0.87,0.0,9
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,4,0,0,0,1,0.24,0.2879,0.87,0.0,6
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,5,0,0,0,1,0.24,0.2424,0.87,0.1343,5
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,6,0,0,0,1,0.26,0.2879,0.81,0.0896,16
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,7,0,0,0,1,0.26,0.2727,0.87,0.1045,28
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,8,0,0,0,2,0.28,0.303,0.87,0.0896,90
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,9,0,0,0,2,0.3,0.3182,0.75,0.0896,170
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,10,0,0,0,1,0.36,0.3636,0.66,0.0896,262
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,11,0,0,0,1,0.42,0.4242,0.58,0.0896,320
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,12,0,0,0,1,0.44,0.4394,0.54,0.0,346
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,13,0,0,0,1,0.46,0.4545,0.51,0.1642,314
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,14,0,0,0,1,0.46,0.4545,0.55,0.194,320
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,15,0,0,0,1,0.48,0.4697,0.51,0.194,306
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,16,0,0,0,1,0.46,0.4545,0.55,0.2239,347
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,17,0,0,0,1,0.44,0.4394,0.62,0.1642,256
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,18,0,0,0,1,0.42,0.4242,0.71,0.1045,185
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,19,0,0,0,1,0.38,0.3939,0.76,0.194,151
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,20,0,0,0,1,0.36,0.3636,0.81,0.1045,116
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,21,0,0,0,1,0.36,0.3636,0.81,0.0896,88
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,22,0,0,0,1,0.36,0.3788,0.87,0.0,45
310,2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,3649,4,0,11,23,0,0,0,1,0.34,0.3485,0.87,0.0896,50
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,0,0,1,1,1,0.34,0.3636,0.87,0.0,15
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,1,0,1,1,1,0.34,0.3636,0.87,0.0,8
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,2,0,1,1,1,0.32,0.3485,0.93,0.0,2
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,3,0,1,1,1,0.32,0.3485,0.93,0.0,3
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,4,0,1,1,1,0.32,0.3485,0.93,0.0,6
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,5,0,1,1,1,0.3,0.3333,0.93,0.0,26
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,6,0,1,1,2,0.28,0.3182,0.93,0.0,99
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,7,0,1,1,2,0.28,0.3182,0.93,0.0,311
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,8,0,1,1,2,0.3,0.3182,1.0,0.0896,410
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,9,0,1,1,2,0.34,0.3333,1.0,0.1343,174
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,10,0,1,1,1,0.36,0.3485,0.93,0.1343,123
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,11,0,1,1,1,0.42,0.4242,0.77,0.1045,128
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,12,0,1,1,1,0.46,0.4545,0.67,0.0,179
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,13,0,1,1,1,0.54,0.5152,0.49,0.0896,189
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,14,0,1,1,1,0.56,0.5303,0.37,0.1642,145
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,15,0,1,1,1,0.56,0.5303,0.37,0.1045,170
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,16,0,1,1,1,0.52,0.5,0.45,0.0,295
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,17,0,1,1,1,0.5,0.4848,0.45,0.1642,528
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,18,0,1,1,1,0.46,0.4545,0.59,0.1045,425
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,19,0,1,1,1,0.46,0.4545,0.59,0.0,300
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,20,0,1,1,1,0.4,0.4091,0.71,0.0,204
311,2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,4,0,11,21,0,1,1,1,0.38,0.3939,0.82,0.1045,139
