instant_day,dteday,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,3,0,1,1,1,0.44,0.4394,0.67,0.2836,4,3,7
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,4,0,1,1,1,0.44,0.4394,0.67,0.2239,0,5,5
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,5,0,1,1,2,0.44,0.4394,0.67,0.2537,0,19,19
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,6,0,1,1,2,0.44,0.4394,0.72,0.2239,10,104,114
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,7,0,1,1,1,0.44,0.4394,0.72,0.2537,11,311,322
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,8,0,1,1,2,0.46,0.4545,0.67,0.194,27,425,452
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,9,0,1,1,2,0.48,0.4697,0.67,0.3284,29,204,233
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,10,0,1,1,2,0.5,0.4848,0.63,0.2836,26,85,111
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,11,0,1,1,2,0.54,0.5152,0.6,0.2836,22,106,128
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,12,0,1,1,1,0.56,0.5303,0.56,0.2985,36,166,202
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,13,0,1,1,1,0.6,0.6212,0.49,0.3881,50,153,203
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,14,0,1,1,1,0.62,0.6212,0.46,0.4478,47,138,185
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,15,0,1,1,1,0.64,0.6212,0.44,0.3284,53,142,195
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,16,0,1,1,1,0.62,0.6212,0.46,0.4179,51,264,315
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,17,0,1,1,1,0.62,0.6212,0.46,0.2537,55,464,519
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,18,0,1,1,1,0.56,0.5303,0.56,0.2836,29,460,489
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,19,0,1,1,1,0.6,0.6212,0.53,0.2985,28,274,302
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,20,0,1,1,1,0.6,0.6212,0.53,0.3582,30,210,240
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,21,0,1,1,1,0.6,0.6212,0.53,0.3582,37,176,213
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,22,0,1,1,1,0.58,0.5455,0.56,0.3582,17,96,113
318,2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,4,0,11,23,0,1,1,1,0.56,0.5303,0.64,0.2985,13,48,61
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,0,0,2,1,1,0.56,0.5303,0.64,0.3582,7,15,22
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,1,0,2,1,1,0.56,0.5303,0.6,0.2985,5,5,10
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,2,0,2,1,1,0.56,0.5303,0.64,0.2537,7,8,15
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,3,0,2,1,2,0.54,0.5152,0.68,0.3284,0,4,4
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,4,0,2,1,1,0.56,0.5303,0.64,0.2985,1,6,7
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,5,0,2,1,1,0.54,0.5152,0.68,0.2836,2,26,28
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,6,0,2,1,2,0.56,0.5303,0.64,0.0896,4,104,108
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,7,0,2,1,2,0.54,0.5152,0.68,0.1642,21,298,319
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,8,0,2,1,2,0.54,0.5152,0.68,0.1045,27,453,480
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,9,0,2,1,2,0.56,0.5303,0.64,0.0896,26,174,200
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,10,0,2,1,2,0.56,0.5303,0.64,0.2836,23,115,138
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,11,0,2,1,2,0.56,0.5303,0.64,0.194,18,116,134
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,12,0,2,1,2,0.54,0.5152,0.68,0.0,28,148,176
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,13,0,2,1,3,0.54,0.5152,0.6,0.2239,21,132,153
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,14,0,2,1,2,0.54,0.5152,0.6,0.2836,27,120,147
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,15,0,2,1,2,0.54,0.5152,0.6,0.1343,36,155,191
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,16,0,2,1,2,0.52,0.5,0.68,0.1343,31,240,271
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,17,0,2,1,2,0.5,0.4848,0.72,0.194,29,422,451
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,18,0,2,1,2,0.5,0.4848,0.72,0.2836,27,414,441
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,19,0,2,1,2,0.5,0.4848,0.72,0.3582,27,259,286
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,20,0,2,1,2,0.48,0.4697,0.82,0.1343,26,212,238
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,21,0,2,1,2,0.5,0.4848,0.77,0.0896,23,145,168
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,22,0,2,1,2,0.46,0.4545,0.88,0.1045,19,109,128
319,2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,4,0,11,23,0,2,1,2,0.46,0.4545,0.94,0.1045,14,66,80
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,0,0,3,1,2,0.46,0.4545,0.94,0.0,5,26,31
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,1,0,3,1,3,0.46,0.4545,0.94,0.0896,0,5,5
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,2,0,3,1,2,0.46,0.4545,0.94,0.1045,4,6,10
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,3,0,3,1,2,0.46,0.4545,0.94,0.1045,2,3,5
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,4,0,3,1,2,0.44,0.4394,1.0,0.2239,1,3,4
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,5,0,3,1,3,0.46,0.4545,0.94,0.1045,0,13,13
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,6,0,3,1,2,0.46,0.4545,0.94,0.0896,4,52,56
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,7,0,3,1,3,0.46,0.4545,0.94,0.0,7,130,137
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,8,0,3,1,3,0.46,0.4545,0.94,0.0,9,223,232
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,9,0,3,1,3,0.46,0.4545,0.94,0.0,5,77,82
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,10,0,3,1,3,0.46,0.4545,0.94,0.0,4,32,36
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,11,0,3,1,3,0.46,0.4545,0.94,0.0896,7,53,60
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,12,0,3,1,3,0.46,0.4545,1.0,0.0,5,49,54
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,13,0,3,1,3,0.46,0.4545,0.94,0.1343,6,52,58
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,14,0,3,1,2,0.46,0.4545,1.0,0.1343,12,49,61
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,15,0,3,1,3,0.48,0.4697,0.94,0.1045,16,50,66
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,16,0,3,1,3,0.48,0.4697,0.94,0.1045,13,110,123
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,17,0,3,1,2,0.48,0.4697,0.88,0.194,17,216,233
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,18,0,3,1,3,0.46,0.4545,0.88,0.3881,13,176,189
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,19,0,3,1,3,0.46,0.4545,0.88,0.3881,3,108,111
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,20,0,3,1,3,0.44,0.4394,0.88,0.3881,5,94,99
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,21,0,3,1,3,0.44,0.4394,0.88,0.2836,3,72,75
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,22,0,3,1,3,0.42,0.4242,0.88,0.2239,1,45,46
320,2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,4,0,11,23,0,3,1,3,0.42,0.4242,0.88,0.1343,3,28,31
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,0,0,4,1,2,0.42,0.4242,0.88,0.2537,2,22,24
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,1,0,4,1,2,0.42,0.4242,0.82,0.1642,0,5,5
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,2,0,4,1,2,0.42,0.4242,0.82,0.2239,0,5,5
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,3,0,4,1,2,0.42,0.4242,0.77,0.3284,0,3,3
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,4,0,4,1,2,0.4,0.4091,0.62,0.4179,1,3,4
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,5,0,4,1,3,0.34,0.303,0.71,0.3284,1,21,22
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,6,0,4,1,3,0.36,0.3485,0.57,0.2239,3,72,75
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,7,0,4,1,3,0.34,0.3182,0.61,0.2836,4,164,168
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,8,0,4,1,3,0.34,0.303,0.61,0.2985,12,343,355
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,9,0,4,1,2,0.34,0.303,0.61,0.3284,14,184,198
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,10,0,4,1,2,0.34,0.303,0.61,0.3284,7,74,81
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,11,0,4,1,3,0.32,0.303,0.66,0.3284,4,93,97
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,12,0,4,1,2,0.34,0.303,0.53,0.2985,6,115,121
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,13,0,4,1,2,0.34,0.303,0.49,0.4478,15,109,124
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,14,0,4,1,2,0.34,0.303,0.49,0.3881,5,105,110
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,15,0,4,1,2,0.34,0.303,0.49,0.4478,10,106,116
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,16,0,4,1,1,0.32,0.2879,0.39,0.4179,8,187,195
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,17,0,4,1,1,0.32,0.2879,0.42,0.3881,20,379,399
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,18,0,4,1,1,0.32,0.3182,0.39,0.194,9,298,307
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,19,0,4,1,1,0.3,0.2879,0.45,0.2239,7,210,217
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,20,0,4,1,1,0.3,0.2879,0.42,0.2836,7,162,169
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,21,0,4,1,1,0.3,0.2879,0.42,0.2537,3,113,116
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,22,0,4,1,1,0.26,0.2424,0.52,0.2537,1,83,84
321,2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,0,11,23,0,4,1,1,0.26,0.2576,0.52,0.2239,0,58,58
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,0,0,5,1,1,0.26,0.2576,0.48,0.1642,2,28,30
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,1,0,5,1,1,0.26,0.2273,0.44,0.3284,0,10,10
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,2,0,5,1,1,0.24,0.2273,0.44,0.2239,2,8,10
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,3,0,5,1,1,0.24,0.2121,0.41,0.2836,0,2,2
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,4,0,5,1,1,0.22,0.2273,0.44,0.1642,0,5,5
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,5,0,5,1,1,0.22,0.2273,0.44,0.1343,0,22,22
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,6,0,5,1,1,0.22,0.2576,0.44,0.0896,1,70,71
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,7,0,5,1,1,0.22,0.2273,0.44,0.1642,5,211,216
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,8,0,5,1,1,0.22,0.2273,0.44,0.194,6,369,375
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,9,0,5,1,1,0.26,0.2576,0.41,0.194,6,207,213
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,10,0,5,1,1,0.26,0.2424,0.41,0.2836,10,105,115
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,11,0,5,1,1,0.3,0.303,0.36,0.1343,18,122,140
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,12,0,5,1,1,0.32,0.3333,0.33,0.0,22,143,165
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,13,0,5,1,1,0.34,0.3182,0.31,0.2239,31,146,177
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,14,0,5,1,1,0.34,0.3333,0.31,0.1343,31,123,154
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,15,0,5,1,1,0.34,0.3333,0.29,0.1343,27,151,178
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,16,0,5,1,1,0.34,0.3333,0.29,0.1343,19,190,209
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,17,0,5,1,1,0.32,0.3333,0.31,0.1343,17,361,378
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,18,0,5,1,1,0.3,0.303,0.36,0.1642,16,312,328
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,19,0,5,1,1,0.28,0.2727,0.41,0.1642,7,183,190
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,20,0,5,1,1,0.28,0.2727,0.48,0.194,8,129,137
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,21,0,5,1,1,0.28,0.2727,0.48,0.1642,3,108,111
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,22,0,5,1,1,0.26,0.2727,0.52,0.1045,9,88,97
322,2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,4,0,11,23,0,5,1,1,0.26,0.2727,0.6,0.1343,5,54,59
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,0,0,6,0,1,0.26,0.2576,0.56,0.194,4,49,53
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,1,0,6,0,1,0.26,0.2273,0.52,0.2985,1,34,35
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,2,0,6,0,1,0.24,0.2424,0.56,0.1642,12,34,46
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,3,0,6,0,1,0.26,0.2424,0.48,0.2537,4,11,15
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,4,0,6,0,1,0.26,0.2273,0.48,0.3284,4,4,8
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,5,0,6,0,1,0.24,0.2273,0.56,0.2537,0,2,2
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,6,0,6,0,1,0.24,0.2121,0.6,0.3284,2,10,12
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,7,0,6,0,1,0.24,0.2273,0.6,0.2537,3,38,41
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,8,0,6,0,1,0.26,0.2424,0.56,0.2537,12,80,92
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,9,0,6,0,1,0.28,0.2576,0.52,0.2985,12,130,142
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,10,0,6,0,1,0.32,0.303,0.45,0.2537,35,165,200
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,11,0,6,0,1,0.36,0.3788,0.4,0.0,50,183,233
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,12,0,6,0,1,0.4,0.4091,0.35,0.2836,93,218,311
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,13,0,6,0,1,0.42,0.4242,0.3,0.2836,118,245,363
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,14,0,6,0,1,0.42,0.4242,0.32,0.2985,121,228,349
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,15,0,6,0,1,0.42,0.4242,0.41,0.194,120,262,382
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,16,0,6,0,1,0.42,0.4242,0.38,0.2985,99,188,287
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,17,0,6,0,1,0.4,0.4091,0.4,0.194,61,171,232
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,18,0,6,0,1,0.38,0.3939,0.46,0.1343,36,172,208
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,19,0,6,0,2,0.34,0.3333,0.71,0.1343,33,149,182
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,20,0,6,0,2,0.36,0.3636,0.57,0.1045,48,115,163
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,21,0,6,0,2,0.36,0.3485,0.62,0.194,29,79,108
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,22,0,6,0,2,0.38,0.3939,0.62,0.1642,26,80,106
323,2011-11-19,4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,943,2720,3663,4,0,11,23,0,6,0,1,0.38,0.3939,0.62,0.2239,20,73,93
324,2011-11-20,4,0,11,0,0,0,2,0.463333,0.457058,0.684583,0.18595,787,2733,3520,4,0,11,0,0,0,0,1,0.38,0.3939,0.66,0.1642,14,79,93
324,2011-11-20,4,0,11,0,0,0,2,0.463333,0.457058,0.684583,0.18595,787,2733,3520,4,0,11,1,0,0,0,1,0.4,0.4091,0.62,0.2537,11,73,84
324,2011-11-20,4,0,11,0,0,0,2,0.463333,0.457058,0.684583,0.18595,787,2733,3520,4,0,11,2,0,0,0,1,0.4,0.4091,0.62,0.2836,12,44,56
324,2011-11-20,4,0,11,0,0,0,2,0.463333,0.457058,0.684583,0.18595,787,2733,3520,4,0,11,3,0,0,0,2,0.4,0.4091,0.66,0.2836,6,31,37
324,2011-11-20,4,0,11,0,0,0,2,0.463333,0.457058,0.684583,0.18595,787,2733,3520,4,0,11,4,0,0,0,2,0.4,0.4091,0.71,0.2836,2,10,12
324,2011-11-20,4,0,11,0,0,0,2,0.463333,0.457058,0.684583,0.18595,787,2733,3520,4,0,11,5,0,0,0,2,0.42,0.4242,0.67,0.2836,0,4,4
324,2011-11-20,4,0,11,0,0,0,2,0.463333,0.457058,0.684583,0.18595,787,2733,3520,4,0,11,6,0,0,0,2,0.42,0.4242,0.67,0.2537,3,6,9
324,2011-11-20,4,0,11,0,0,0,2,0.463333,0.457058,0.684583,0.18595,787,2733,3520,4,0,11,7,0,0,0,1,0.42,0.4242,0.67,0.2239,4,19,23
324,2011-11-20,4,0,11,0,0,0,2,0.463333,0.457058,0.684583,0.18595,787,2733,3520,4,0,11,8,0,0,0,2,0.42,0.4242,0.71,0.2836,13,52,65
324,2011-11-20,4,0,11,0,0,0,2,0.463333,0.457058,0.684583,0.18595,787,2733,3520,4,0,11,9,0,0,0,1,0.44,0.4394,0.72,0.1642,29,109,138
324,2011-11-20,4,0,11,0,0,0,2,0.463333,0.457058,0.684583,0.18595,787,2733,3520,4,0,11,10,0,0,0,2,0.44,0.4394,0.72,0.1045,46,183,229
324,2011-11-20,4,0,11,0,0,0,2,0.463333,0.457058,0.684583,0.18595,787,2733,3520,4,0,11,11,0,0,0,2,0.5,0.4848,0.63,0.1045,74,212,286
